醫事機構代碼,醫事機構名稱,電話,地址,地圖地址,緯度,經度,備註,縣市,鄉鎮市區
5931112181,青山藥局,02-26907959,新北市汐止區莊敬街127號1樓,新北市汐止區自強里17鄰莊敬街127號,25.06083,121.65477800000001,下午休息 週六休息 例假日半天,新北市,汐止區
5931112225,杏恩健保藥局,02-26435728,新北市汐止區仁愛路189號,新北市汐止區福安里15鄰仁愛路189號,25.065534,121.664379,1/25-1/28 春節休假,新北市,汐止區
5931112234,安泰藥局,02-26488486,新北市汐止區連興街114號1樓,新北市汐止區復興里10鄰連興街114號,25.062841,121.65368799999999,,新北市,汐止區
5931112270,汐心藥局,02-86932859,新北市汐止區福德一路150號,新北市汐止區興福里13鄰福德一路150號,25.066874,121.636555,,新北市,汐止區
5931112314,杏光藥局,02-26411340,新北市汐止區建成路59巷19號1樓,新北市汐止區橋東里36鄰建成路59巷19號,25.072872,121.661666,,新北市,汐止區
5931112341,躍獅尚揚藥局,02-86483158,新北市汐止區忠孝東路399號1樓,新北市汐止區橋東里12鄰忠孝東路399號,25.070959,121.665726,,新北市,汐止區
5931112369,汐止立欣藥局,02-26464546,新北市汐止區汐萬路二段249號1樓,新北市汐止區拱北里11鄰汐萬路二段249號,25.088353,121.64640700000001,,新北市,汐止區
5931112378,翔云大藥局,02-26463119,新北市汐止區祥雲街2號ㄧ1、1樓,新北市汐止區拱北里14鄰祥雲街2號,25.089555999999998,121.64579599999999,,新北市,汐止區
5931112430,忠孝藥局,02-86910788,新北市汐止區忠孝東路321號1樓,新北市汐止區新昌里3鄰忠孝東路321號,25.069469,121.66476899999999,,新北市,汐止區
5931112467,建忠藥局,02-26422101,新北市汐止區建成路37巷11號1樓,新北市汐止區橋東里22鄰建成路37巷11號,25.072446,121.663527,,新北市,汐止區
5931112494,長頸鹿藥局,02-26917810,新北市汐止區新台五路1段178號1樓,新北市汐止區自強里11鄰新台五路一段178號,25.062556,121.65479099999999,,新北市,汐止區
5931112510,汐興藥局,02-26927733,新北市汐止區中興路113號1樓、2樓,新北市汐止區中興里19鄰中興路113號,25.064944,121.63203,,新北市,汐止區
5931112609,健康晨光藥局,02-26433111,新北市汐止區大同路二段516號1樓,新北市汐止區信望里12鄰大同路二段516號,25.054991,121.631024,,新北市,汐止區
5931112636,佳恩藥局,02-26950714,新北市汐止區民族三街7之1號1樓,新北市汐止區金龍里15鄰民族三街7之1號,25.070416,121.630762,,新北市,汐止區
5931112645,健成藥局,02-26428989,新北市汐止區新興路20號1樓,新北市汐止區復興里4鄰新興路20號,25.064564,121.656402,,新北市,汐止區
5931112690,國升藥局,02-26419459,新北市汐止區建成路59巷1號1樓,新北市汐止區橋東里36鄰建成路59巷1號,25.073196,121.661763,,新北市,汐止區
5931112716,福多藥局,02-86933378,新北市汐止區福德二路60號1樓,新北市汐止區福德里10鄰福德二路60號,25.06703,121.633788,,新北市,汐止區
5931112789,富康東科藥局,02-26969222,新北市汐止區新台五路1段96號Ｃ棟1樓Ｃ15號,新北市汐止區文化里21鄰新台五路一段96號,25.060498000000003,121.64848700000002,,新北市,汐止區
5931112798,益嘉藥局,02-86423527,新北市汐止區忠孝東路245號1樓,新北市汐止區新昌里13鄰忠孝東路245號,25.067529,121.662874,,新北市,汐止區
5931112832,安忻藥局,02-26487309,新北市汐止區樟樹一路122之1號1樓,新北市汐止區忠孝里25鄰樟樹一路122之1號,25.064313000000002,121.642169,,新北市,汐止區
5931112850,躍獅大同藥局,02-26418399,新北市汐止區新興路7號1樓,新北市汐止區復興里2鄰新興路7號,25.064933,121.65646299999999,,新北市,汐止區
5931112896,永清藥局,02-26925037,新北市汐止區中興路181之1號1樓,新北市汐止區中興里23鄰中興路181之1號,25.066741,121.63043799999998,,新北市,汐止區
5931112912,富康藥局,02-86481302,新北市汐止區忠孝東路459號1樓,新北市汐止區橋東里20鄰忠孝東路459號,25.072654,121.66600700000001,,新北市,汐止區
5931112921,明恩藥局,02-26923877,新北市汐止區明峰街179之1號1樓,新北市汐止區北峰里16鄰明峰街179號之1,25.069924,121.628607,,新北市,汐止區
5931112958,快樂藥局汐止店,02-26931390,新北市汐止區福德二路215號1樓,新北市汐止區中興里28鄰福德二路215號,25.064557,121.62793500000001,,新北市,汐止區
5931112976,永康中西綜合藥局,02-86915580,新北市汐止區龍安路175號1樓,新北市汐止區復興里22鄰龍安路175號,25.063035,121.65363,國定假日仍執行調劑業務,新北市,汐止區
5931112994,汐止藥局,02-86932587,新北市汐止區福德二路70號1樓,新北市汐止區福德里10鄰福德二路70號,25.066506,121.63309299999999,,新北市,汐止區
5931113017,蒲公英藥局,02-26907770,新北市汐止區連興街126號1樓,新北市汐止區文化里5鄰連興街126號,25.061879,121.653798,國定假日不執行調劑業務,新北市,汐止區
5931113026,車站藥局,02-26919222,新北市汐止區忠孝東路247號1樓,新北市汐止區新昌里13鄰忠孝東路247號,25.067565,121.6629,,新北市,汐止區
5931120021,秀文藥局,02-24976910,新北市瑞芳區三爪子坑路218號,新北市瑞芳區爪峯里14鄰三爪子坑路218號,25.105479000000003,121.80589499999999,,新北市,瑞芳區
5931120049,本平藥局,02-24972167,新北市瑞芳區瑞芳街45號,新北市瑞芳區龍潭里8鄰瑞芳街43之1號,25.109133,121.807622,,新北市,瑞芳區
5931120156,瑞聯藥局,02-24975852,新北市瑞芳區明燈路3段11號,新北市瑞芳區龍興里12鄰明燈路三段11號,25.107426,121.80861399999999,,新北市,瑞芳區
5931121224,千泰藥局,02-24966347,新北市瑞芳區中正路63－1號,新北市瑞芳區龍興里4鄰中正路63之1號,25.107246,121.806275,,新北市,瑞芳區
5931121242,崇德藥局,02-24976051,新北市瑞芳區明燈路3段39－11號1樓,新北市瑞芳區龍興里2鄰明燈路三段39之11號,25.107771,121.806693,,新北市,瑞芳區
5931121279,大埔藥局,02-24587020,新北市瑞芳區大埔路128－3號1樓,新北市瑞芳區吉安里13鄰大埔路128之3號,25.100792000000002,121.761976,中午未休息,新北市,瑞芳區
5931121297,瑞芳東亞大藥局,02-24960179,新北市瑞芳區中正路84號,新北市瑞芳區龍潭里10鄰中正路84號,25.107733,121.805472,,新北市,瑞芳區
5931121304,揚明藥局,02-24970925,新北市瑞芳區民族街2號1樓,新北市瑞芳區龍興里3鄰民族街2號,25.107599,121.80693500000001,,新北市,瑞芳區
5931121377,瑞中藥局,02-24977879,新北市瑞芳區明燈路3段5－1號1樓,新北市瑞芳區龍興里12鄰明燈路三段5之1號,25.107437,121.808797,,新北市,瑞芳區
5931121386,瑞光藥局,02-24972070,新北市瑞芳區明燈路3段70號1樓,新北市瑞芳區龍興里1鄰明燈路三段70號,25.108135,121.80656499999999,,新北市,瑞芳區
5931121402,瑞慶藥局,02-24586386,新北市瑞芳區大埔路130號,新北市瑞芳區吉安里13鄰大埔路130之1號,25.100729,121.761949,,新北市,瑞芳區
5931121411,長興堂藥局,02-24972050,新北市瑞芳區明燈路3段69號1樓,新北市瑞芳區龍潭里9鄰明燈路三段69號,25.108187,121.805481,,新北市,瑞芳區
5931121420,永展藥局,02-24960500,新北市瑞芳區民權街6巷1之1號,新北市瑞芳區龍興里9鄰民權街6巷1之1號,25.106658,121.807746,,新北市,瑞芳區
5931121448,伊達藥局,02-24969654,新北市瑞芳區明燈路3段36號,新北市瑞芳區龍興里7鄰明燈路三段36號,25.107876,121.80771000000001,,新北市,瑞芳區
5931130045,景紀大藥局,02-22601403,新北市土城區學成路34號,新北市土城區埤林里15鄰學成路34號,24.987297,121.452674,上午10:00~13:00 下午15:00~21:00,新北市,土城區
5931130152,博惠藥局,02-22618337,新北市土城區中央路1段249巷20號,新北市土城區日新里12鄰中央路一段249巷20號,24.985383,121.44626000000001,,新北市,土城區
5931130205,瑞益藥局,02-89668598,新北市土城區廣明街63巷4號,新北市土城區瑞興里17鄰廣明街63巷4號,24.993557,121.45458400000001,,新北市,土城區
5931130214,崇愛藥局,02-22665506,新北市土城區永豐路17號,新北市土城區延和里4鄰永豐路17號,24.988249,121.462601,,新北市,土城區
5931130223,久達藥局,02-22696982,新北市土城區中央路3段47號,新北市土城區大安里2鄰中央路三段47號,24.969768,121.439097,,新北市,土城區
5931130232,頂埔藥局,02-22682915,新北市土城區中央路4段170號,新北市土城區頂埔里1鄰中央路四段170號,24.958123,121.41677800000001,,新北市,土城區
5931130241,協成藥局,02-22653212,新北市土城區延吉街333號,新北市土城區永富里12鄰延吉街333號,24.984114,121.465154,,新北市,土城區
5931130349,祥發藥局,02-22655056,新北市土城區青雲路255號,新北市土城區清水里15鄰青雲路255號,24.980898999999997,121.45915600000001,,新北市,土城區
5931130358,盛安大藥局,02-22668525,新北市土城區中央路1段258號,新北市土城區日和里16鄰中央路一段258號,24.984356,121.444204,,新北市,土城區
5931130394,一和藥局,02-22631378,新北市土城區中央路1段67之3號,新北市土城區貨饒里9鄰中央路一段67之3號,24.989715,121.44776200000001,,新北市,土城區
5931130438,正仁藥局,02-22682516,新北市土城區中央路4段240號,新北市土城區頂福里19鄰中央路四段240號,24.957093,121.415282,,新北市,土城區
5931130483,學安藥師藥局,02-22610565,新北市土城區學府路1段211號1樓,新北市土城區學府里7鄰學府路一段211號,24.984469,121.45163000000001,,新北市,土城區
5931130545,_生中西藥局,02-22603485,新北市土城區中央路2段170號,新北市土城區員福里7鄰中央路二段170號,24.976366,121.441892,,新北市,土城區
5931131579,祥安大藥局,02-22629707,新北市土城區立德路42－1號,新北市土城區延和里7鄰立德路42之1號,24.987271,121.4636,,新北市,土城區
5931131800,立康藥局,02-82617535,新北市土城區中央路2段238號2樓,新北市土城區員福里1鄰中央路二段238號,24.974966000000002,121.44186200000001,,新北市,土城區
5931131828,咸安藥局,02-22627434,新北市土城區明德路1段4號1樓,新北市土城區金城里1鄰明德路一段4號,24.985729,121.464699,,新北市,土城區
5931131864,學府實和藥局,02-22612111,新北市土城區學府路1段121號,新北市土城區廣福里18鄰學府路一段121號,24.987271,121.45532,連續假期以現場公布為主,新北市,土城區
5931131882,裕達藥局,02-22739328,新北市土城區延吉街171號,新北市土城區峯廷里2鄰延吉街171號,24.985772,121.46969399999999,,新北市,土城區
5931131908,璨鴻藥局,02-82622588,新北市土城區延和路191號,新北市土城區延祿里21鄰延和路191號,24.990353,121.46921200000001,,新北市,土城區
5931132110,元崇藥局,02-22643076,新北市土城區金城路3段176－1號2樓,新北市土城區峯廷里26鄰金城路三段176之1號,24.987621,121.46786100000001,,新北市,土城區
5931132138,心中外藥局,02-22603023,新北市土城區中央路2段157號,新北市土城區員林里10鄰中央路二段157號,24.976485999999998,121.44211299999999,,新北市,土城區
5931132165,佳佳藥局,02-82614558,新北市土城區中央路2段223－9號2樓,新北市土城區土城里7鄰中央路二段223之9號,24.973188,121.440678,,新北市,土城區
5931132183,尚安藥師藥局,02-22647622,新北市土城區中央路2段223之3號1樓,新北市土城區土城里16鄰中央路二段223之3號,24.97351,121.44076399999999,,新北市,土城區
5931132236,善淳藥師藥局,02-82627371,新北市土城區福仁街19號1樓、B1樓,新北市土城區員福里4鄰福仁街19號,24.976256,121.440552,,新北市,土城區
5931132245,萬昌健保藥局,02-22678057,新北市土城區中央路4段160號,新北市土城區頂埔里3鄰中央路四段160號,24.958266000000002,121.41699299999999,,新北市,土城區
5931132263,立新藥局,02-82626111,新北市土城區光明街5號1樓,新北市土城區員信里12鄰光明街5號,24.974754,121.44209099999999,,新北市,土城區
5931132272,富柏大藥局,02-82626815,新北市土城區水源街22號1樓,新北市土城區員福里2鄰水源街22號,24.975346,121.441162,,新北市,土城區
5931132307,廣昇健保藥師藥局,02-22638300,新北市土城區明德路1段53號,新北市土城區永富里2鄰明德路一段53號,24.984764000000002,121.46528700000002,,新北市,土城區
5931132334,家泰藥局,02-22749490,新北市土城區青雲路181號1、2樓,新北市土城區清溪里16鄰青雲路181號,24.982848999999998,121.45930600000001,,新北市,土城區
5931132343,誠安藥局,02-22677737,新北市土城區中央路4段36號1樓,新北市土城區頂埔里21鄰中央路四段36號,24.960881,121.4207,執業時段請電洽藥局,新北市,土城區
5931132361,良方藥局,02-89661161,新北市土城區廣明街23巷24號1樓,新北市土城區復興里18鄰廣明街23巷24號,24.99229,121.45473899999999,,新北市,土城區
5931132389,凱一藥局,02-22707679,新北市土城區裕民路92巷21弄8號1樓,新北市土城區樂利里4鄰裕民路92巷21弄8號,24.986288000000002,121.450139,,新北市,土城區
5931132405,小倉藥局,02-22744257,新北市土城區青雲路190號1樓,新北市土城區青雲里17鄰青雲路190號,24.982206,121.45907199999999,,新北市,土城區
5931132487,鄭家藥局,02-22640005,新北市土城區清水路127號1樓,新北市土城區青雲里8鄰清水路127號,24.981696,121.457902,,新北市,土城區
5931132496,惠蒼藥局,02-22606812,新北市土城區中央路2段216號1樓,新北市土城區員福里1鄰中央路二段216號,24.975486,121.44191200000002,,新北市,土城區
5931132521,儷生藥局,02-22609911,新北市土城區金城路2段390號1樓,新北市土城區清溪里39鄰金城路二段390號,24.985574,121.463626,,新北市,土城區
5931132538,宏奇藥局,02-82619585,新北市土城區延吉街126號1樓,新北市土城區峯廷里21鄰延吉街126號,24.985864000000003,121.46951200000001,,新北市,土城區
5931132576,佑安藥局,02-22643960,新北市土城區清水路334號2樓,新北市土城區永富里27鄰清水路334號,24.98558,121.46413999999999,,新北市,土城區
5931132594,元蒼藥局,02-22733868,新北市土城區學府路1段69號1樓,新北市土城區廣福里2鄰學府路一段69號,24.988254,121.457122,,新北市,土城區
5931132601,吉城大藥局,02-22626870,新北市土城區學府路1段205號1樓,新北市土城區學府里6鄰學府路一段205號,24.984589,121.45176000000001,,新北市,土城區
